,Site,Date,CO,NO2,NO2_caps,ozone,PM2.5_MO,PM2.5_FEM,RH,SO2,Temperature,Temperature_10_m,Wind_Direction_s,Wind_Direction_v,Wind_Speed_p,Wind_Speed_s,Ozone_8hr_avg,PM2.5_MO_24hr_avg,PM2.5_FEM_24hr_avg,CO_8hr_avg,PM2.5MO_SubIndex,PM2.5FEM_SubIndex,PM2.5_1hrMO_SubIndex,PM2.5_1hrFEM_SubIndex,03_SubIndex,CO_SubIndex,SO2_SubIndex,NO2_SubIndex,NO2_CAPS_SubIndex,AQI_calculated,Fremont Bridge Total,Fremont Bridge East Sidewalk,Fremont Bridge West Sidewalk,Spokane St. Bridge Total,West,East,precip_accum_one_hour_set_1,AQI_bucket_calculated,AQI_calculated_where,AQI_Cause
3855,Seattle Beacon Hill,2014-01-25,,,,10.0,,15.941666666666668,90.08333333333333,,40.125,,,138.5,1.7041666666666666,,,,6.170923913043477,0.44516199900793635,0.0,25.712182971014496,0.0,57.15300131139724,0.0,5.058659079635641,0.0,0.0,0.0,25.708333333333332,1441.0,800.0,641.0,457.0,213.0,244.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
3856,Seattle Beacon Hill,2014-01-26,,,,10.0,,13.958333333333334,98.54166666666667,,37.0,,,213.79166666666666,2.783333333333333,,,,6.103404287439613,0.3358177083333332,0.0,25.430851197665053,0.0,52.53591440152599,0.0,3.8161103219696955,0.0,0.0,0.0,25.416666666666668,1429.0,748.0,681.0,371.0,189.0,182.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
3857,Seattle Beacon Hill,2014-01-27,,,,10.0,,15.48,95.08333333333333,,38.208333333333336,,,156.54166666666666,1.9083333333333332,,,,6.912847222222221,0.38761666666666655,0.0,28.80353009259259,0.0,45.157144134477825,0.0,4.404734848484847,0.0,0.0,0.0,28.875,2499.0,1255.0,1244.0,655.0,319.0,336.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
3858,Seattle Beacon Hill,2014-01-28,,,,,,12.366666666666667,85.91666666666667,,44.791666666666664,,,133.25,1.9916666666666665,,,,7.586979166666666,0.4173921874999999,0.0,31.612413194444443,0.0,47.075882212684796,0.0,4.743093039772726,0.0,0.0,0.0,31.625,2466.0,1254.0,1212.0,646.0,310.0,336.0,0.06,Good,PM2.5FEM_SubIndex,PM2.5
3859,Seattle Beacon Hill,2014-01-29,,,,12.857142857142858,,3.3166666666666664,99.625,,44.875,,,175.29166666666666,4.366666666666666,,,,8.209548611111112,0.4601072916666666,0.0,34.2064525462963,0.0,13.819444444444445,0.0,5.228491950757575,0.0,0.0,0.0,34.291666666666664,1899.0,998.0,901.0,502.0,236.0,266.0,22.314166667,Good,PM2.5FEM_SubIndex,PM2.5
3860,Seattle Beacon Hill,2014-01-30,,,,30.0,,2.841666666666667,86.04166666666667,,42.958333333333336,,,192.0,5.745833333333334,,,,8.973263888888889,0.44527864583333326,0.0,37.38859953703704,0.0,11.840277777777779,0.0,5.059984611742423,0.0,0.0,0.0,37.416666666666664,2229.0,1104.0,1125.0,599.0,294.0,305.0,4.78,Good,PM2.5FEM_SubIndex,PM2.5
3861,Seattle Beacon Hill,2014-01-31,,,,17.391304347826086,,3.1,85.91666666666667,,40.458333333333336,,,152.79166666666666,3.220833333333333,,,,6.161631944444444,0.4296244791666666,0.0,25.673466435185187,0.0,12.916666666666666,0.0,4.8820963541666655,0.0,0.0,0.0,25.708333333333332,2035.0,1048.0,987.0,549.0,253.0,296.0,2.071666667,Good,PM2.5FEM_SubIndex,PM2.5
3862,Seattle Beacon Hill,2014-02-01,,,,10.0,,8.5375,94.16666666666667,,39.041666666666664,,,77.04166666666667,2.3291666666666666,,,,6.027604166666666,0.4814483730158729,0.0,25.11501736111111,0.0,35.158783381020505,0.0,5.471004238816737,0.0,0.0,0.0,25.25,1134.0,650.0,484.0,388.0,201.0,187.0,1.335,Good,PM2.5FEM_SubIndex,PM2.5
3863,Seattle Beacon Hill,2014-02-02,,,,,,5.2375,82.70833333333333,,37.0,,,188.45833333333334,5.295833333333333,,,,6.269618055555555,0.37443802083333316,0.0,26.123408564814813,0.0,21.822916666666668,0.0,4.254977509469696,0.0,0.0,0.0,26.083333333333332,1095.0,600.0,495.0,296.0,148.0,148.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
3864,Seattle Beacon Hill,2014-02-03,,,,,,2.2083333333333335,55.416666666666664,,34.541666666666664,,,269.625,8.012500000000001,,,,7.275520833333332,0.37300634920634906,0.0,30.31467013888889,0.0,9.20138888888889,0.0,4.238708513708512,0.0,0.0,0.0,30.416666666666668,2290.0,1138.0,1152.0,624.0,304.0,320.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
3865,Seattle Beacon Hill,2014-02-04,,,,26.666666666666668,,3.4333333333333336,56.75,,31.125,,,58.666666666666664,3.954166666666667,,,,6.33923611111111,0.3909463541666665,0.0,26.413483796296294,0.0,14.305555555555557,0.0,4.442572206439393,0.0,0.0,0.0,26.375,2091.0,1042.0,1049.0,563.0,275.0,288.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
3866,Seattle Beacon Hill,2014-02-05,,,,36.25,,1.9000000000000001,38.25,,24.416666666666668,,,107.33333333333333,4.379166666666666,,,,5.2953125,0.3260312499999999,0.0,22.063802083333332,0.0,7.916666666666667,0.0,3.7049005681818166,0.0,0.0,0.0,22.083333333333332,2588.0,1257.0,1331.0,813.0,383.0,430.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
3867,Seattle Beacon Hill,2014-02-06,,,,34.285714285714285,,2.025,40.708333333333336,,24.125,,,122.875,3.0500000000000003,,,,7.704861111111111,0.4446307291666665,0.0,32.10358796296296,0.0,8.4375,0.0,5.052621922348483,0.0,0.0,0.0,32.166666666666664,1562.0,807.0,755.0,399.0,191.0,208.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
3868,Seattle Beacon Hill,2014-02-07,,,,27.083333333333332,,4.791666666666667,63.375,,28.375,,,82.0,4.570833333333334,,,,9.660358338823013,0.4466286954365078,0.0,40.25149307842922,0.0,19.96527777777778,0.0,5.075326084505771,0.0,0.0,0.0,40.208333333333336,1572.0,822.0,750.0,363.0,162.0,201.0,0.06,Good,PM2.5FEM_SubIndex,PM2.5
3869,Seattle Beacon Hill,2014-02-08,,,,31.73913043478261,,3.3000000000000003,66.41666666666667,,32.333333333333336,,,87.83333333333333,4.0,,,,11.58375809727712,0.568179236111111,0.0,48.092114186961204,0.0,13.75,0.0,6.4565822285353525,0.0,0.0,0.0,48.166666666666664,795.0,440.0,355.0,180.0,86.0,94.0,0.03,Good,PM2.5FEM_SubIndex,PM2.5
3870,Seattle Beacon Hill,2014-02-09,,,,23.47826086956522,,5.066666666666666,97.41666666666667,,32.916666666666664,,,94.41666666666667,2.6375,,,,10.241666666666667,0.49788749999999987,0.0,42.673611111111114,0.0,20.899573795898906,0.0,5.657812499999999,0.0,0.0,0.0,42.75,221.0,105.0,116.0,19.0,9.0,10.0,4.663333333,Good,PM2.5FEM_SubIndex,PM2.5
3871,Seattle Beacon Hill,2014-02-10,,,,23.68421052631579,,4.9624999999999995,97.20833333333333,,41.625,,,165.25,5.854166666666667,,,,11.359722222222222,0.5000046874999998,0.0,47.33217592592593,0.0,20.677083333333332,0.0,5.681871448863635,0.0,0.0,0.0,47.25,1428.0,727.0,701.0,357.0,166.0,191.0,13.26,Good,PM2.5FEM_SubIndex,PM2.5
3872,Seattle Beacon Hill,2014-02-11,,,,21.666666666666668,,3.733333333333333,92.0,,46.208333333333336,,,162.33333333333334,4.679166666666666,,,,8.848784722222222,0.3395895833333333,0.0,36.869936342592595,0.0,15.555555555555557,0.0,3.8589725378787865,0.0,0.0,0.0,36.958333333333336,2024.0,1031.0,993.0,534.0,256.0,278.0,3.170833333,Good,PM2.5FEM_SubIndex,PM2.5
3873,Seattle Beacon Hill,2014-02-12,,,,34.34782608695652,,2.6625,79.70833333333333,,48.25,,,184.75,6.741666666666667,,,,7.663020833333333,0.35329947916666654,0.0,31.929253472222225,0.0,11.09375,0.0,4.01476680871212,0.0,0.0,0.0,31.916666666666668,2139.0,1056.0,1083.0,568.0,267.0,301.0,15.024999999999999,Good,PM2.5FEM_SubIndex,PM2.5
3874,Seattle Beacon Hill,2014-02-13,,,,33.333333333333336,,4.5125,74.0,,47.875,,,191.16666666666666,7.020833333333333,,,,9.532291666666666,0.48692135416666654,0.0,39.71788194444445,0.0,18.802083333333336,0.0,5.533197206439392,0.0,0.0,0.0,39.666666666666664,2389.0,1211.0,1178.0,648.0,312.0,336.0,4.371666667,Good,PM2.5FEM_SubIndex,PM2.5
3875,Seattle Beacon Hill,2014-02-14,,,,32.608695652173914,,4.265,85.875,,46.291666666666664,,,178.16666666666666,6.3125,,,,8.4078125,0.3394656249999999,0.0,35.032552083333336,0.0,14.809027777777779,0.0,3.857563920454544,0.0,0.0,0.0,35.083333333333336,1786.0,906.0,880.0,417.0,198.0,219.0,8.913333333,Good,PM2.5FEM_SubIndex,PM2.5
3876,Seattle Beacon Hill,2014-02-15,,,,25.652173913043477,,3.1181818181818177,91.20833333333333,,42.166666666666664,,,122.5,5.995833333333334,,,,7.316145833333334,0.3548600793650793,0.0,30.483940972222225,0.0,11.909722222222223,0.0,4.0325009018759,0.0,0.0,0.0,30.458333333333332,658.0,364.0,294.0,190.0,98.0,92.0,5.88,Good,PM2.5FEM_SubIndex,PM2.5
3877,Seattle Beacon Hill,2014-02-16,,,,38.26086956521739,,1.6583333333333332,85.5,,41.791666666666664,,,187.54166666666666,7.683333333333334,,,,8.789583333333333,0.3836718749999999,0.0,36.62326388888889,0.0,6.909722222222222,0.0,4.359907670454544,0.0,0.0,0.0,36.541666666666664,485.0,274.0,211.0,93.0,40.0,53.0,7.73,Good,PM2.5FEM_SubIndex,PM2.5
3878,Seattle Beacon Hill,2014-02-17,,,,32.916666666666664,,2.2590909090909093,90.875,,41.625,,,184.79166666666666,7.2,,,,8.510416666666666,0.41624635416666655,0.0,35.46006944444445,0.0,8.628472222222223,0.0,4.7300722064393925,0.0,0.0,0.0,35.458333333333336,1028.0,495.0,533.0,242.0,116.0,126.0,35.526666667,Good,PM2.5FEM_SubIndex,PM2.5
3879,Seattle Beacon Hill,2014-02-18,,,,31.73913043478261,,2.5375,89.79166666666667,,42.5,,,179.20833333333334,7.0874999999999995,,,,8.184548611111111,0.3535197916666666,0.0,34.102285879629626,0.0,10.572916666666668,0.0,4.017270359848483,0.0,0.0,0.0,34.166666666666664,1525.0,749.0,776.0,426.0,204.0,222.0,14.713333333,Good,PM2.5FEM_SubIndex,PM2.5
3880,Seattle Beacon Hill,2014-02-19,,,,30.833333333333332,,2.0304347826086957,82.33333333333333,,40.916666666666664,,,196.25,5.716666666666666,,,,7.2477430555555555,0.3787973958333332,0.0,30.19892939814815,0.0,8.10763888888889,0.0,4.304515861742423,0.0,0.0,0.0,30.208333333333332,2167.0,1092.0,1075.0,598.0,292.0,306.0,0.41333333299999997,Good,PM2.5FEM_SubIndex,PM2.5
3881,Seattle Beacon Hill,2014-02-20,,,,30.869565217391305,,3.154166666666667,81.45833333333333,,44.208333333333336,,,209.33333333333334,6.479166666666667,,,,6.436805555555555,0.44926302083333325,0.0,26.82002314814815,0.0,13.142361111111112,0.0,5.105261600378786,0.0,0.0,0.0,26.833333333333332,2214.0,1120.0,1094.0,549.0,267.0,282.0,3.1100000000000003,Good,PM2.5FEM_SubIndex,PM2.5
3882,Seattle Beacon Hill,2014-02-21,,,,22.916666666666668,,3.4458333333333333,91.29166666666667,,39.041666666666664,,,130.04166666666666,2.566666666666667,,,,7.309027777777778,0.40891979166666653,0.0,30.45428240740741,0.0,14.357638888888891,0.0,4.646815814393938,0.0,0.0,0.0,30.375,1889.0,929.0,960.0,476.0,228.0,248.0,1.845,Good,PM2.5FEM_SubIndex,PM2.5
3883,Seattle Beacon Hill,2014-02-22,,,,20.0,,5.170833333333333,95.20833333333333,,37.333333333333336,,,155.375,3.545833333333333,,,,7.202007850241546,0.4952858134920633,0.0,30.008366042673106,0.0,21.54513888888889,0.0,5.628247880591629,0.0,0.0,0.0,30.0,624.0,343.0,281.0,168.0,84.0,84.0,1.51,Good,PM2.5FEM_SubIndex,PM2.5
3884,Seattle Beacon Hill,2014-02-23,,,,14.583333333333334,,4.658333333333333,90.16666666666667,,39.833333333333336,,,191.625,3.2458333333333336,,,,8.217149758454106,0.3892098958333332,0.0,34.23812399355878,0.0,19.409722222222225,0.0,4.422839725378787,0.0,0.0,0.0,34.25,691.0,381.0,310.0,219.0,101.0,118.0,2.696666667,Good,PM2.5FEM_SubIndex,PM2.5
3885,Seattle Beacon Hill,2014-02-24,,,,13.75,,4.2625,100.0,,38.333333333333336,,,329.5833333333333,4.25,,,,9.374479166666665,0.4608166666666666,0.0,39.060329861111114,0.0,17.760416666666668,0.0,5.236553030303029,0.0,0.0,0.0,39.041666666666664,1557.0,804.0,753.0,465.0,226.0,239.0,14.4,Good,PM2.5FEM_SubIndex,PM2.5
3886,Seattle Beacon Hill,2014-02-25,,,,14.285714285714286,,4.083333333333333,83.875,,42.916666666666664,,,218.95833333333334,4.158333333333333,,,,15.05625,0.6251406249999999,0.0,56.34388412017168,0.0,17.01388888888889,0.0,7.103870738636362,0.0,0.0,0.0,56.375,2563.0,1321.0,1242.0,731.0,349.0,382.0,2.32,Satisfactory,PM2.5FEM_SubIndex,PM2.5
3887,Seattle Beacon Hill,2014-02-26,,,,15.555555555555555,,6.716666666666666,72.0,,45.875,,,259.3333333333333,3.4250000000000003,,,,9.842708333333333,0.36430364583333325,0.0,40.35001018319822,0.0,27.986111111111114,0.0,4.139814157196969,0.0,0.0,0.0,40.25,2960.0,1510.0,1450.0,840.0,403.0,437.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
3888,Seattle Beacon Hill,2014-02-27,,,,10.0,,8.290000000000001,75.25,,46.0,,,186.04166666666666,2.766666666666667,,,,6.599826388888889,0.35961924603174594,0.0,27.49927662037037,0.0,28.784722222222225,0.0,4.08658234126984,0.0,0.0,0.0,27.416666666666668,2721.0,1444.0,1277.0,759.0,373.0,386.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
3889,Seattle Beacon Hill,2014-02-28,,,,28.75,,6.4624999999999995,69.45833333333333,,46.5,,,145.45833333333334,6.0375000000000005,,,,9.359375,0.44893958333333317,0.0,38.997395833333336,0.0,26.89288268955651,0.0,5.1015861742424224,0.0,0.0,0.0,38.958333333333336,2829.0,1468.0,1361.0,727.0,332.0,395.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
3890,Seattle Beacon Hill,2014-03-01,,,,32.083333333333336,,3.4125,65.0,,39.875,,,82.125,5.554166666666667,,,,9.40625,0.4136890327380951,0.0,39.192708333333336,0.0,14.21875,0.0,4.701011735660171,0.0,0.0,0.0,39.208333333333336,989.0,588.0,401.0,287.0,146.0,141.0,0.6499999999999999,Good,PM2.5FEM_SubIndex,PM2.5
3891,Seattle Beacon Hill,2014-03-02,,,,30.434782608695652,,3.2875,96.66666666666667,,38.5,,,138.5,8.254166666666666,,,,8.56736111111111,0.3489520833333332,0.0,35.69733796296296,0.0,13.697916666666666,0.0,3.9653645833333315,0.0,0.0,0.0,35.75,431.0,244.0,187.0,95.0,49.0,46.0,8.768333333,Good,PM2.5FEM_SubIndex,PM2.5
3892,Seattle Beacon Hill,2014-03-03,,,,32.916666666666664,,1.9478260869565216,90.375,,48.708333333333336,,,185.625,6.425,,,,9.230555555555556,0.3673973958333332,0.0,38.460648148148145,0.0,7.777777777777779,0.0,4.174970407196969,0.0,0.0,0.0,38.5,1720.0,903.0,817.0,463.0,225.0,238.0,16.39,Good,PM2.5FEM_SubIndex,PM2.5
3893,Seattle Beacon Hill,2014-03-04,,,,23.0,,4.358333333333333,97.54545454545455,,47.833333333333336,,,181.04166666666666,4.516666666666667,,,,16.4921875,0.7028520833333332,0.0,59.40055734382452,0.0,18.108682045779688,0.0,7.986955492424241,0.0,0.0,0.0,59.416666666666664,2053.0,1055.0,998.0,482.0,223.0,259.0,11.230333333,Satisfactory,PM2.5FEM_SubIndex,PM2.5
3894,Seattle Beacon Hill,2014-03-05,,,,25.0,,2.778260869565217,96.70833333333333,,51.608695652173914,,,141.0,5.166666666666667,,,,13.743749999999999,0.4294380208333332,0.0,51.81775055635034,0.0,11.09375,0.0,4.879977509469696,0.0,0.0,0.0,51.875,1874.0,954.0,920.0,466.0,220.0,246.0,25.029166667,Satisfactory,PM2.5FEM_SubIndex,PM2.5
3895,Seattle Beacon Hill,2014-03-06,,,,36.08695652173913,,2.0124999999999997,87.0,,50.458333333333336,,,184.79166666666666,7.695833333333333,,,,6.292881944444445,0.37584635416666656,0.0,26.220341435185187,0.0,8.385416666666668,0.0,4.2709812973484835,0.0,0.0,0.0,26.166666666666668,1801.0,921.0,880.0,479.0,219.0,260.0,18.366666667,Good,PM2.5FEM_SubIndex,PM2.5
3896,Seattle Beacon Hill,2014-03-07,,,,32.916666666666664,,2.1374999999999997,75.16666666666667,,51.25,,,175.6086956521739,5.2,,,,7.383865146025472,0.3828927579365078,0.0,30.766104775106133,0.0,8.90625,0.0,4.351054067460316,0.0,0.0,0.0,30.75,2560.0,1311.0,1249.0,720.0,348.0,372.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
3897,Seattle Beacon Hill,2014-03-08,,,,12.727272727272727,,3.9565217391304346,89.875,,47.291666666666664,,,156.125,3.7708333333333335,,,,7.226752580149319,0.3619278373015871,0.0,30.111469083955498,0.0,15.798611111111112,0.0,4.1128163329725815,0.0,0.0,0.0,30.083333333333332,726.0,380.0,346.0,206.0,97.0,109.0,8.54,Good,PM2.5FEM_SubIndex,PM2.5
3898,Seattle Beacon Hill,2014-03-09,,,,32.17391304347826,,2.5608695652173914,90.1304347826087,,51.65217391304348,,,220.17391304347825,4.391304347826087,,,,9.504560491493384,0.46108260869565204,0.0,39.60233538122243,0.0,10.670289855072465,0.0,5.239575098814227,0.0,0.0,0.0,39.65217391304348,,,,292.0,146.0,146.0,16.925,Good,PM2.5FEM_SubIndex,PM2.5
3899,Seattle Beacon Hill,2014-03-10,,,,22.608695652173914,,3.5500000000000003,94.83333333333333,,45.833333333333336,,,135.91666666666666,3.35,,,,13.254552316644707,0.47533071428571416,0.0,52.36662611843383,0.0,14.791666666666666,0.0,3.6009902597402585,0.0,0.0,0.0,52.375,2145.0,1067.0,1078.0,495.0,242.0,253.0,14.785833333,Satisfactory,PM2.5FEM_SubIndex,PM2.5
3900,Seattle Beacon Hill,2014-03-11,,,,20.90909090909091,,5.3125,80.91666666666667,,45.833333333333336,,,168.125,3.65,,,,13.719791666666666,,0.0,52.2006667511127,0.0,22.135416666666668,0.0,0.0,0.0,0.0,0.0,52.208333333333336,3416.0,1759.0,1657.0,934.0,482.0,452.0,6.38,Satisfactory,PM2.5FEM_SubIndex,PM2.5
3901,Seattle Beacon Hill,2014-03-12,,,,18.125,,6.158333333333334,74.75,,47.25,,,152.25,3.3083333333333336,,,,5.469791666666667,,0.0,22.790798611111114,0.0,25.659722222222225,0.0,0.0,0.0,0.0,0.0,22.791666666666668,3665.0,1912.0,1753.0,1047.0,526.0,521.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
3902,Seattle Beacon Hill,2014-03-13,,,,20.0,,7.045454545454546,78.95833333333333,,48.083333333333336,,,132.375,3.0875,,,,9.010937499999999,,0.0,37.545572916666664,0.0,26.504530281354317,0.0,0.0,0.0,0.0,0.0,37.583333333333336,3313.0,1694.0,1619.0,961.0,478.0,483.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
3903,Seattle Beacon Hill,2014-03-14,,,,33.91304347826087,,4.2375,79.45833333333333,,50.791666666666664,,,186.29166666666666,6.3374999999999995,,,,8.475520833333333,,0.0,35.31467013888889,0.0,17.65625,0.0,0.0,0.0,0.0,0.0,35.25,2216.0,1129.0,1087.0,502.0,228.0,274.0,6.023333333,Good,PM2.5FEM_SubIndex,PM2.5
3904,Seattle Beacon Hill,2014-03-15,,,,23.47826086956522,,5.258333333333334,81.70833333333333,,49.916666666666664,,,171.45833333333334,4.6499999999999995,,,,6.370093599033816,,0.0,26.542056662640903,0.0,21.909722222222225,0.0,0.0,0.0,0.0,0.0,26.416666666666668,1177.0,634.0,543.0,292.0,147.0,145.0,0.31,Good,PM2.5FEM_SubIndex,PM2.5
3905,Seattle Beacon Hill,2014-03-16,,,,37.82608695652174,,2.1125000000000003,99.16666666666667,,44.666666666666664,,,176.66666666666666,4.066666666666666,,,,7.206650060386473,,0.0,30.02770858494364,0.0,8.802083333333334,0.0,0.0,0.0,0.0,0.0,30.125,375.0,215.0,160.0,75.0,36.0,39.0,19.915,Good,PM2.5FEM_SubIndex,PM2.5
3906,Seattle Beacon Hill,2014-03-17,,,,29.583333333333332,,3.7541666666666664,79.29166666666667,,43.166666666666664,,,119.5,4.479166666666667,,,,6.280034722222222,,0.0,26.166811342592595,0.0,15.642361111111112,0.0,0.0,0.0,0.0,0.0,26.291666666666668,2809.0,1395.0,1414.0,781.0,390.0,391.0,13.016666667,Good,PM2.5FEM_SubIndex,PM2.5
3907,Seattle Beacon Hill,2014-03-18,,,,18.235294117647058,,4.170833333333333,84.41666666666667,,44.125,,,132.58333333333334,3.1166666666666667,,,,5.6454861111111105,,0.0,23.522858796296294,0.0,17.378472222222225,0.0,0.0,0.0,0.0,0.0,23.583333333333332,2802.0,1419.0,1383.0,780.0,385.0,395.0,0.12,Good,PM2.5FEM_SubIndex,PM2.5
3908,Seattle Beacon Hill,2014-03-19,,,,32.5,,2.182608695652174,87.375,,43.708333333333336,,,145.58333333333334,6.358333333333333,,,,5.866493055555555,,0.0,24.443721064814813,0.0,8.715277777777779,0.0,0.0,0.0,0.0,0.0,24.375,2192.0,1109.0,1083.0,635.0,303.0,332.0,0.59,Good,PM2.5FEM_SubIndex,PM2.5
3909,Seattle Beacon Hill,2014-03-20,,,,29.545454545454547,,3.4166666666666665,72.25,,42.25,,,122.625,3.7916666666666665,,,,7.549826388888889,,0.0,31.457609953703706,0.0,14.236111111111112,0.0,0.0,0.0,0.0,0.0,31.375,2691.0,1437.0,1254.0,745.0,356.0,389.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
3910,Seattle Beacon Hill,2014-03-21,,,,23.75,,3.3000000000000003,76.16666666666667,,41.916666666666664,,,177.79166666666666,5.029166666666667,,,,5.760763888888889,,0.0,24.00318287037037,0.0,13.75,0.0,0.0,0.0,0.0,0.0,24.041666666666668,2652.0,1345.0,1307.0,764.0,365.0,399.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
3911,Seattle Beacon Hill,2014-03-22,,,,16.08695652173913,,6.479166666666667,71.33333333333333,,42.583333333333336,,,167.83333333333334,2.9375,,,,8.725445350241545,,0.0,36.35602229267311,0.0,26.541338817358135,0.0,0.0,0.0,0.0,0.0,36.458333333333336,1504.0,794.0,710.0,552.0,270.0,282.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
3912,Seattle Beacon Hill,2014-03-23,,,,33.333333333333336,,4.220833333333333,71.20833333333333,,45.208333333333336,,,146.625,4.7375,,,,7.485928579270971,,0.0,31.19136908029571,0.0,17.586805555555557,0.0,0.0,0.0,0.0,0.0,31.208333333333332,1963.0,1075.0,888.0,656.0,325.0,331.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
3913,Seattle Beacon Hill,2014-03-24,,,,21.428571428571427,,7.7875000000000005,60.375,,51.583333333333336,,,169.83333333333334,4.108333333333333,,,,7.929166666666666,0.6335840873015871,0.0,33.03819444444445,0.0,32.447916666666664,0.0,1.7999547934704179,0.0,0.0,0.0,32.958333333333336,3636.0,1843.0,1793.0,1073.0,533.0,540.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
3914,Seattle Beacon Hill,2014-03-25,,,,30.476190476190474,,6.0826086956521745,75.21739130434783,,50.08695652173913,,,168.8695652173913,5.239130434782608,,,,11.045833333333333,0.5432108695652174,0.0,46.012046842279865,0.0,24.46453007401879,0.0,6.172850790513833,0.0,0.0,0.0,45.95652173913044,2087.0,1031.0,1056.0,567.0,280.0,287.0,3.37,Good,PM2.5FEM_SubIndex,PM2.5
3915,Seattle Beacon Hill,2014-03-26,,,,24.782608695652176,,3.2083333333333335,86.625,,46.166666666666664,,,148.66666666666666,3.220833333333333,,,,8.363715277777777,0.20786189153439139,0.0,34.84881365740741,0.0,13.368055555555557,0.0,0.8857751059704179,0.0,0.0,0.0,34.833333333333336,2346.0,1167.0,1179.0,580.0,283.0,297.0,2.24,Good,PM2.5FEM_SubIndex,PM2.5
3916,Seattle Beacon Hill,2014-03-27,,,,25.416666666666668,,2.6333333333333333,85.04166666666667,,47.708333333333336,,,170.875,3.720833333333333,,,,6.908854166666667,,0.0,28.786892361111114,0.0,10.972222222222223,0.0,0.0,0.0,0.0,0.0,28.791666666666668,2357.0,1239.0,1118.0,651.0,310.0,341.0,3.113333333,Good,PM2.5FEM_SubIndex,PM2.5
3917,Seattle Beacon Hill,2014-03-28,,,,25.652173913043477,,2.585,93.79166666666667,,47.291666666666664,,,138.75,5.1000000000000005,,,,6.310069444444444,,0.0,26.29195601851852,0.0,8.975694444444445,0.0,0.0,0.0,0.0,0.0,26.333333333333332,1525.0,779.0,746.0,365.0,180.0,185.0,14.74,Good,PM2.5FEM_SubIndex,PM2.5
3918,Seattle Beacon Hill,2014-03-29,,,,30.833333333333332,,2.4304347826086956,89.875,,46.625,,,167.58333333333334,5.208333333333333,,,,10.455902777777778,,0.0,42.84483475898109,0.0,9.704861111111112,0.0,0.0,0.0,0.0,0.0,42.875,571.0,313.0,258.0,117.0,51.0,66.0,17.6825,Good,PM2.5FEM_SubIndex,PM2.5
3919,Seattle Beacon Hill,2014-03-30,,,,36.95652173913044,,3.0708333333333333,80.08333333333333,,46.083333333333336,,,172.41666666666666,5.7625,,,,12.529861111111112,,0.0,50.77980634537435,0.0,12.795138888888891,0.0,0.0,0.0,0.0,0.0,50.75,1320.0,778.0,542.0,324.0,155.0,169.0,6.035,Satisfactory,PM2.5FEM_SubIndex,PM2.5
3920,Seattle Beacon Hill,2014-03-31,,,,20.0,,4.05,76.5,,46.916666666666664,,,186.83333333333334,5.108333333333333,,,,16.32204861111111,,0.0,59.06019015259895,0.0,16.875,0.0,0.0,0.0,0.0,0.0,59.125,3436.0,1712.0,1724.0,1010.0,489.0,521.0,0.0,Satisfactory,PM2.5FEM_SubIndex,PM2.5
3921,Seattle Beacon Hill,2014-04-01,,,,25.0,,4.182608695652174,73.69565217391305,,48.91304347826087,,174.17391304347825,162.7826086956522,3.7043478260869565,3.9130434782608696,,,12.631340579710145,,0.0,48.463047624971495,0.0,17.42753623188406,0.0,0.0,0.0,0.0,0.0,48.391304347826086,3791.0,1936.0,1855.0,1040.0,513.0,527.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
