"X","Site","Date","CO","NO2","NO2_caps","ozone","PM2.5_MO","PM2.5_FEM","RH","SO2","Temperature","Temperature_10_m","Wind_Direction_s","Wind_Direction_v","Wind_Speed_p","Wind_Speed_s","Ozone_8hr_avg","PM2.5_MO_24hr_avg","PM2.5_FEM_24hr_avg","CO_8hr_avg","PM2.5MO_SubIndex","PM2.5FEM_SubIndex","PM2.5_1hrMO_SubIndex","PM2.5_1hrFEM_SubIndex","X03_SubIndex","CO_SubIndex","SO2_SubIndex","NO2_SubIndex","NO2_CAPS_SubIndex","AQI_calculated","Fremont.Bridge.Total","Fremont.Bridge.East.Sidewalk","Fremont.Bridge.West.Sidewalk","Spokane.St..Bridge.Total","West","East","precip_accum_one_hour_set_1","AQI_bucket_calculated","AQI_calculated_where","AQI_Cause","mPM","mNO2","mWS","mWD","DOW","weekday","month","AQ_cat"
592,"Seattle 10th & Weller",2016-01-03,0.519941666666667,24.2695833333333,NA,NA,NA,6.36521739130435,NA,NA,NA,36.8333333333333,120.375,NA,NA,2.85416666666667,NA,6.22524350649351,NA,0.487133903769841,25.9385146103896,0,0,24.8425578206962,0,5.5356125428391,0,22.8958333333333,0,29.25,444,231,213,135,64,71,0.5,"Good","PM2.5MO_SubIndex","PM2.5",6.36521739130435,24.2695833333333,2.85416666666667,120.375,1,"Sun","%b","less"
593,"Seattle 10th & Weller",2016-01-04,0.43818,22.8845,NA,NA,NA,7.31666666666667,NA,NA,NA,36.5833333333333,111.041666666667,NA,NA,3.07916666666667,NA,11.0121527777778,NA,0.4716109375,44.7389189417422,0,0,30.3845523366714,0,5.35921519886364,0,17.9909591194969,0,44.7916666666667,1801,860,941,481,232,249,3.463333333,"Good","PM2.5MO_SubIndex","PM2.5",7.31666666666667,22.8845,3.07916666666667,111.041666666667,2,"Mon","%b","less"
594,"Seattle 10th & Weller",2016-01-05,0.744320833333333,26.4916666666667,NA,NA,NA,13.2833333333333,NA,NA,NA,40.375,99.5,NA,NA,2.4625,NA,9.29861111111111,NA,0.556978422619048,38.744212962963,0,0,49.7323557463043,0,6.32930025703463,0,24.9921383647799,0,38.9583333333333,2078,974,1104,524,252,272,2.14,"Good","PM2.5MO_SubIndex","PM2.5",13.2833333333333,26.4916666666667,2.4625,99.5,3,"Tue","%b","less"
595,"Seattle 10th & Weller",2016-01-06,0.876245833333333,32.1425,NA,NA,NA,12.7434782608696,NA,NA,NA,44.5416666666667,143.291666666667,NA,NA,2.44583333333333,NA,6.60348731884058,NA,0.386472395833333,27.5145304951691,0,0,46.1388292799237,0,4.39173177083333,0,30.3284283565764,0,34.0416666666667,2684,1340,1344,712,352,360,0.75,"Good","NO2_SubIndex","NO2",12.7434782608696,32.1425,2.44583333333333,143.291666666667,4,"Wed","%b","less"
596,"Seattle 10th & Weller",2016-01-07,0.853754166666667,23.255,NA,NA,NA,16.004347826087,NA,NA,NA,40.2916666666667,87.4166666666667,NA,NA,2.01666666666667,NA,3.50287933684673,NA,0.305801413690476,14.5953305701947,0,0,55.3181628516929,0,3.4750160646645,0,21.938679245283,0,22.1666666666667,2582,1280,1302,654,309,345,0,"Good","NO2_SubIndex","NO2",16.004347826087,23.255,2.01666666666667,87.4166666666667,5,"Thu","%b","less"
597,"Seattle 10th & Weller",2016-01-08,1.07843333333333,23.5591666666667,NA,NA,NA,20.6291666666667,NA,NA,NA,42,99.2916666666667,NA,NA,1.90833333333333,NA,5.46064527260179,NA,0.397673735119048,22.7526886358408,0,0,68.2618770863138,0,4.5190197172619,0,22.2256289308176,0,24.7083333333333,2384,1195,1189,619,308,311,0,"Good","PM2.5MO_SubIndex","PM2.5",20.6291666666667,23.5591666666667,1.90833333333333,99.2916666666667,6,"Fri","%b","less"
598,"Seattle 10th & Weller",2016-01-09,1.20654166666667,25.7783333333333,NA,NA,NA,19.8608695652174,NA,NA,NA,38.8333333333333,87.9583333333333,NA,NA,1.925,NA,4.24703330295436,NA,0.295365550595238,17.6959720956431,0,0,63.8769670958512,0,3.35642671130952,0,24.3191823899371,0,25.75,960,517,443,343,171,172,0,"Good","NO2_SubIndex","NO2",19.8608695652174,25.7783333333333,1.925,87.9583333333333,7,"Sat","%b","less"
599,"Seattle 10th & Weller",2016-01-10,0.651545833333333,24.5791666666667,NA,NA,NA,8.20416666666667,NA,NA,NA,42.5,115.375,NA,NA,2.0875,NA,2.77089383999214,NA,0.31871880952381,11.5453909999672,0,0,33.5078385789223,0,2.71635349025974,0,23.187893081761,0,23.2916666666667,993,562,431,284,140,144,0,"Good","NO2_SubIndex","NO2",8.20416666666667,24.5791666666667,2.0875,115.375,1,"Sun","%b","less"
600,"Seattle 10th & Weller",2016-01-11,0.6713,31.1152631578947,NA,NA,NA,7.72083333333333,NA,NA,NA,40.5833333333333,117.125,NA,NA,3.0125,NA,5.69852641320033,NA,0.387983630952381,23.7438600550014,0,0,31.2255603242728,0,4.40890489718615,0,23.2386006289308,0,31.25,2154,1050,1104,613,296,317,2.78,"Good","PM2.5MO_SubIndex","PM2.5",7.72083333333333,31.1152631578947,3.0125,117.125,2,"Mon","%b","less"
601,"Seattle 10th & Weller",2016-01-12,0.4359875,22.4995833333333,NA,NA,NA,4.58571428571429,NA,NA,NA,44.7916666666667,93.25,NA,NA,3.13333333333333,NA,4.06208258486577,NA,0.324160515873016,16.9253441036074,0,0,16.71875,0,3.68364222582973,0,21.2260220125786,0,24.8333333333333,1978,961,1017,545,252,293,6.1,"Good","NO2_SubIndex","NO2",4.58571428571429,22.4995833333333,3.13333333333333,93.25,3,"Tue","%b","less"
602,"Seattle 10th & Weller",2016-01-13,0.505081818181818,26.4154545454545,NA,NA,NA,5.29583333333333,NA,NA,NA,46.4583333333333,136.208333333333,NA,NA,4.13333333333333,NA,4.33542803814543,NA,0.305292038690476,18.0642834922726,0,0,22.0659722222222,0,3.46922771239177,0,22.8435534591195,0,26.4583333333333,1806,856,950,515,251,264,25.518333334,"Good","NO2_SubIndex","NO2",5.29583333333333,26.4154545454545,4.13333333333333,136.208333333333,4,"Wed","%b","less"
603,"Seattle 10th & Weller",2016-01-14,0.611470833333333,27.8008333333333,NA,NA,NA,7.08333333333333,NA,NA,NA,42.875,107.583333333333,NA,NA,3.05416666666667,NA,4.23491118276587,NA,0.266929166666667,13.9693250820402,0,0,28.9902986409156,0,3.03328598484848,0,26.2160069729286,0,26.7916666666667,2623,1316,1307,726,356,370,0,"Good","NO2_SubIndex","NO2",7.08333333333333,27.8008333333333,3.05416666666667,107.583333333333,5,"Thu","%b","less"
604,"Seattle 10th & Weller",2016-01-15,0.616941666666667,24.9004166666667,NA,NA,NA,7.5695652173913,NA,NA,NA,41.4166666666667,81.9166666666667,NA,NA,2.39583333333333,NA,4.55698999053136,NA,0.323810714285714,18.1963141983023,0,0,29.7021041964712,0,3.67966720779221,0,23.4909591194969,0,23.8333333333333,1912,941,971,534,260,274,1.093333333,"Good","NO2_SubIndex","NO2",7.5695652173913,24.9004166666667,2.39583333333333,81.9166666666667,6,"Fri","%b","less"
608,"Seattle 10th & Weller",2016-01-19,0.635918181818182,29.5253846153846,NA,NA,NA,6.17647058823529,NA,NA,NA,44.25,131.625,NA,NA,2.78125,NA,4.48768847251819,NA,0.27201018907563,18.6987019688258,0,0,25.3660691744509,0,3.09102487585943,0,21.3002219755827,0,27.1764705882353,2359,1130,1229,634,294,340,1.78,"Good","NO2_SubIndex","NO2",6.17647058823529,29.5253846153846,2.78125,131.625,3,"Tue","%b","less"
609,"Seattle 10th & Weller",2016-01-20,0.555218181818182,29.295,NA,NA,NA,7.26666666666667,NA,NA,NA,46.125,143.833333333333,NA,NA,3.45416666666667,NA,3.98794107303833,NA,0.342402901785714,16.6164211376597,0,0,30.2604166666667,0,3.89094206574675,0,25.3337264150943,0,26.7083333333333,2588,1233,1355,640,314,326,10.791666666,"Good","NO2_SubIndex","NO2",7.26666666666667,29.295,3.45416666666667,143.833333333333,4,"Wed","%b","less"
610,"Seattle 10th & Weller",2016-01-21,0.592434782608696,29.6491304347826,NA,NA,NA,6.48260869565217,NA,NA,NA,47.7391304347826,96.8260869565217,NA,NA,2.80434782608696,NA,4.34802044206581,NA,0.369630926501035,18.1167518419409,0,0,27.0108695652174,0,4.20035143751176,0,27.9708777686628,0,28.1304347826087,1368,674,694,425,200,225,29.565,"Good","NO2_SubIndex","NO2",6.48260869565217,29.6491304347826,2.80434782608696,96.8260869565217,5,"Thu","%b","less"
611,"Seattle 10th & Weller",2016-01-22,0.46506,24.0755,NA,NA,NA,5.04583333333333,NA,NA,NA,50.3333333333333,141.333333333333,NA,NA,6.3,NA,3.48551665725579,NA,0.370647470238095,14.5229860718991,0,0,20.8806479494516,0,4.21190307088745,0,18.9272798742138,0,22.2083333333333,2160,1055,1105,538,263,275,11.713333333,"Good","NO2_SubIndex","NO2",5.04583333333333,24.0755,6.3,141.333333333333,6,"Fri","%b","less"
612,"Seattle 10th & Weller",2016-01-23,NA,NA,NA,NA,NA,7.01666666666667,NA,NA,NA,44.625,106.541666666667,NA,NA,2.48333333333333,NA,5.34857405577514,NA,0.403339806547619,22.2857252323964,0,0,28.8224994039104,0,4.58340689258658,0,0,0,22.25,418,197,221,109,58,51,16.63,"Good","PM2.5MO_SubIndex","PM2.5",7.01666666666667,NA,2.48333333333333,106.541666666667,7,"Sat","%b","less"
613,"Seattle 10th & Weller",2016-01-24,NA,NA,NA,NA,NA,5.6,NA,NA,NA,44.9166666666667,151.958333333333,NA,NA,3.47083333333333,NA,3.91647520893802,NA,0.287193427579365,16.3186467039084,0,0,23.3333333333333,0,3.26356167703824,0,0,0,16.2916666666667,1052,605,447,415,212,203,1.645,"Good","PM2.5MO_SubIndex","PM2.5",5.6,NA,3.47083333333333,151.958333333333,1,"Sun","%b","less"
614,"Seattle 10th & Weller",2016-01-25,0.746326315789474,24.7363157894737,NA,NA,NA,7.84166666666667,NA,NA,NA,44.6666666666667,93.9166666666667,NA,NA,2.35,NA,5.59080321852061,NA,0.363018229166667,23.2950134105025,0,0,30.4744873628994,0,4.12520714962121,0,18.4744496855346,0,24.7916666666667,2968,1511,1457,799,408,391,0,"Good","PM2.5MO_SubIndex","PM2.5",7.84166666666667,24.7363157894737,2.35,93.9166666666667,2,"Mon","%b","less"
615,"Seattle 10th & Weller",2016-01-26,0.562825,26.7225,NA,NA,NA,7.5375,NA,NA,NA,50.5833333333333,145.083333333333,NA,NA,3.2625,NA,5.41945346320346,NA,0.419037748015873,22.5810560966811,0,0,31.219450405341,0,4.76179259108947,0,25.2099056603774,0,26.25,2168,1042,1126,602,284,318,5.65,"Good","NO2_SubIndex","NO2",7.5375,26.7225,3.2625,145.083333333333,3,"Tue","%b","less"
616,"Seattle 10th & Weller",2016-01-27,0.521113636363636,20.7540909090909,NA,NA,NA,7.46190476190476,NA,NA,NA,52.375,132.25,NA,NA,3.20833333333333,NA,4.99593783330196,NA,0.410810788690476,20.8164076387582,0,0,26.1250447067239,0,4.66830441693723,0,17.9477201257862,0,24.5833333333333,2350,1147,1203,644,307,337,2.53,"Good","PM2.5MO_SubIndex","PM2.5",7.46190476190476,20.7540909090909,3.20833333333333,132.25,4,"Wed","%b","less"
617,"Seattle 10th & Weller",2016-01-28,0.4832375,27.26125,NA,NA,NA,7.95416666666667,NA,NA,NA,51.8333333333333,192,NA,NA,6.73333333333333,NA,4.54316033464157,NA,0.343745163690476,18.9298347276732,0,0,33.0487005245589,0,3.90619504193723,0,25.7181603773585,0,27.9166666666667,2093,975,1118,517,260,257,31.181666667,"Good","NO2_SubIndex","NO2",7.95416666666667,27.26125,6.73333333333333,192,5,"Thu","%b","less"
618,"Seattle 10th & Weller",2016-01-29,0.485665217391304,26.5082608695652,NA,NA,NA,7.22916666666667,NA,NA,NA,46,165.25,NA,NA,6.675,NA,9.38254830917874,NA,0.497637152777778,39.0939512882448,0,0,29.8936725083453,0,5.65496764520202,0,23.9658018867925,0,39.375,1989,985,1004,475,224,251,4.44,"Good","PM2.5MO_SubIndex","PM2.5",7.22916666666667,26.5082608695652,6.675,165.25,6,"Fri","%b","less"
619,"Seattle 10th & Weller",2016-01-30,0.452258333333333,18.215,NA,NA,NA,4.16666666666667,NA,NA,NA,42.2916666666667,188.083333333333,NA,NA,7.65,NA,8.15972222222222,NA,0.474306026785714,33.9988425925926,0,0,17.3611111111111,0,5.38984121347403,0,17.1839622641509,0,34.0833333333333,1027,558,469,326,166,160,1.27,"Good","PM2.5MO_SubIndex","PM2.5",4.16666666666667,18.215,7.65,188.083333333333,7,"Sat","%b","less"
620,"Seattle 10th & Weller",2016-01-31,0.515508333333333,19.2620833333333,NA,NA,NA,4.7625,NA,NA,NA,41.7083333333333,190.333333333333,NA,NA,6.21666666666667,NA,3.98110213981925,NA,0.351689236111111,16.5879255825802,0,0,19.84375,0,3.99646859217172,0,18.1717767295597,0,21.0416666666667,815,431,384,230,117,113,0,"Good","NO2_SubIndex","NO2",4.7625,19.2620833333333,6.21666666666667,190.333333333333,1,"Sun","%b","less"
621,"Seattle 10th & Weller",2016-02-01,0.59789,26.5355,NA,NA,NA,7.52083333333333,NA,NA,NA,41.4583333333333,156.166666666667,NA,NA,3.95833333333333,NA,4.37358209423427,NA,0.370620535714286,18.2232587259761,0,0,31.3194444444444,0,4.21159699675325,0,20.8612421383648,0,24.5416666666667,2727,1321,1406,724,351,373,0,"Good","NO2_SubIndex","NO2",7.52083333333333,26.5355,3.95833333333333,156.166666666667,2,"Mon","%b","less"
622,"Seattle 10th & Weller",2016-02-02,0.5995,23.8558333333333,NA,NA,NA,7.67083333333333,NA,NA,NA,43.25,141.291666666667,NA,NA,2.6,NA,5.35905738283456,NA,0.412871651785714,22.3294057618107,0,0,30.7304333571769,0,4.69172331574675,0,22.5055031446541,0,25.6666666666667,3134,1517,1617,865,424,441,0.25,"Good","NO2_SubIndex","NO2",7.67083333333333,23.8558333333333,2.6,141.291666666667,3,"Tue","%b","less"
623,"Seattle 10th & Weller",2016-02-03,0.4006625,19.5486956521739,NA,NA,NA,4.33809523809524,NA,NA,NA,43.125,120.958333333333,NA,NA,4.07916666666667,NA,9.99305555555556,NA,0.699533630952381,41.6377314814815,0,0,15.8159722222222,0,7.94924580627706,0,17.6737421383648,0,41.6666666666667,2287,1106,1181,588,276,312,3.8,"Good","PM2.5MO_SubIndex","PM2.5",4.33809523809524,19.5486956521739,4.07916666666667,120.958333333333,4,"Wed","%b","less"
624,"Seattle 10th & Weller",2016-02-04,0.5614125,29.52375,NA,NA,NA,6.72916666666667,NA,NA,NA,46.2083333333333,164.166666666667,NA,NA,5.15,NA,6.67527173913043,NA,0.371444866071429,27.8136322463768,0,0,28.0381944444444,0,4.22096438717532,0,27.8525943396226,0,33.2916666666667,2321,1122,1199,605,298,307,15.948,"Good","NO2_SubIndex","NO2",6.72916666666667,29.52375,5.15,164.166666666667,5,"Thu","%b","less"
625,"Seattle 10th & Weller",2016-02-05,0.668395833333333,27.4579166666667,NA,NA,NA,9.74166666666667,NA,NA,NA,47.4583333333333,160.083333333333,NA,NA,6.11666666666667,NA,6.2632095410628,NA,0.400952976190476,26.096706421095,0,0,37.6902271101574,0,4.55628382034632,0,25.9036949685535,0,30.375,2101,1045,1056,528,241,287,0,"Good","PM2.5MO_SubIndex","PM2.5",9.74166666666667,27.4579166666667,6.11666666666667,160.083333333333,6,"Fri","%b","less"
626,"Seattle 10th & Weller",2016-02-06,0.2362,17.74,NA,NA,NA,1.1,NA,NA,NA,45,214,NA,NA,11.2,NA,9.34782608695652,NA,0.538585714285714,38.9492753623188,0,0,4.58333333333333,0,6.12029220779221,0,16.7358490566038,0,39,884,481,403,357,174,183,3.56,"Good","PM2.5MO_SubIndex","PM2.5",1.1,17.74,11.2,214,7,"Sat","%b","less"
628,"Seattle 10th & Weller",2016-02-08,0.684393333333333,24.8813333333333,NA,NA,NA,10.9666666666667,NA,NA,NA,50.8235294117647,167.647058823529,NA,NA,2.83529411764706,NA,6.7655998389694,NA,0.386708498677249,28.1899993290392,0,0,43.7025115243999,0,4.39441475769601,0,19.5607966457023,0,29.5,3160,1547,1613,876,423,453,0,"Good","PM2.5MO_SubIndex","PM2.5",10.9666666666667,24.8813333333333,2.83529411764706,167.647058823529,2,"Mon","%b","less"
629,"Seattle 10th & Weller",2016-02-09,0.896104166666667,25.6925,NA,NA,NA,15.0095238095238,NA,NA,NA,49.3333333333333,82.2916666666667,NA,NA,2.08333333333333,NA,6.27543780193237,NA,0.383096279761905,26.1476575080515,0,0,47.0892197186457,0,4.35336681547619,0,24.2382075471698,0,28.5416666666667,3455,1693,1762,982,487,495,0,"Good","PM2.5MO_SubIndex","PM2.5",15.0095238095238,25.6925,2.08333333333333,82.2916666666667,3,"Tue","%b","less"
630,"Seattle 10th & Weller",2016-02-10,0.681722727272727,30.7422727272727,NA,NA,NA,11.0666666666667,NA,NA,NA,51.125,145.291666666667,NA,NA,3.525,NA,4.29194509746513,NA,0.344051909722222,13.4123284295785,0,0,44.6587386742966,0,3.90968079229798,0,26.5852987421384,0,27.0416666666667,2495,1243,1252,701,337,364,3.3,"Good","NO2_SubIndex","NO2",11.0666666666667,30.7422727272727,3.525,145.291666666667,4,"Wed","%b","less"
631,"Seattle 10th & Weller",2016-02-11,0.740070833333333,28.1725,NA,NA,NA,12.1416666666667,NA,NA,NA,50.2083333333333,139.166666666667,NA,NA,2.5125,NA,6.10243055555556,NA,0.403634449404762,25.4267939814815,0,0,45.5326806151645,0,4.58675510687229,0,26.5778301886792,0,29.5833333333333,2253,1081,1172,570,260,310,0.25,"Good","NO2_SubIndex","NO2",12.1416666666667,28.1725,2.5125,139.166666666667,5,"Thu","%b","less"
632,"Seattle 10th & Weller",2016-02-12,0.548482608695652,25.0047826086957,NA,NA,NA,6.62916666666667,NA,NA,NA,52.1666666666667,179.833333333333,NA,NA,6.775,NA,5.99597880983751,NA,0.436011557539683,24.9832450409896,0,0,27.6215277777778,0,4.95467679022367,0,22.6065251572327,0,27.8333333333333,1920,929,991,468,225,243,23.856666666,"Good","PM2.5MO_SubIndex","PM2.5",6.62916666666667,25.0047826086957,6.775,179.833333333333,6,"Fri","%b","less"
633,"Seattle 10th & Weller",2016-02-13,0.456166666666667,17.22125,NA,NA,NA,4.9625,NA,NA,NA,46.3333333333333,176.125,NA,NA,7.64583333333333,NA,6.44346316425121,NA,0.426153968253968,26.84776318438,0,0,20.6770833333333,0,4.84265873015873,0,16.2464622641509,0,26.75,673,353,320,181,89,92,7.495,"Good","PM2.5MO_SubIndex","PM2.5",4.9625,17.22125,7.64583333333333,176.125,7,"Sat","%b","less"
634,"Seattle 10th & Weller",2016-02-14,0.470633333333333,15.84875,NA,NA,NA,4.48695652173913,NA,NA,NA,50.5833333333333,193.708333333333,NA,NA,7.50833333333333,NA,5.20894321401329,NA,0.359817038690476,21.7039300583887,0,0,17.9166666666667,0,4.08882998511905,0,14.9516509433962,0,22.25,606,287,319,147,71,76,6.965,"Good","PM2.5MO_SubIndex","PM2.5",4.48695652173913,15.84875,7.50833333333333,193.708333333333,1,"Sun","%b","less"
635,"Seattle 10th & Weller",2016-02-15,0.49479,23.563,NA,NA,NA,4.64166666666667,NA,NA,NA,50.9583333333333,201.166666666667,NA,NA,10.2541666666667,NA,5.32118055555556,NA,0.295971180555556,22.1715856481482,0,0,19.3402777777778,0,3.3633088699495,0,18.5243710691824,0,25.8333333333333,977,451,526,259,121,138,7.801666666,"Good","PM2.5MO_SubIndex","PM2.5",4.64166666666667,23.563,10.2541666666667,201.166666666667,2,"Mon","%b","less"
636,"Seattle 10th & Weller",2016-02-16,0.626241176470588,25.6752941176471,NA,NA,NA,6.76111111111111,NA,NA,NA,52.4705882352941,150.882352941176,NA,NA,4.92352941176471,NA,4.15422077922078,NA,0.312164781746032,17.3092532467532,0,0,28.1712962962963,0,3.54732706529582,0,22.8763102725367,0,26,2469,1180,1289,664,312,352,3.465,"Good","NO2_SubIndex","NO2",6.76111111111111,25.6752941176471,4.92352941176471,150.882352941176,3,"Tue","%b","less"
637,"Seattle 10th & Weller",2016-02-17,0.68875,27.3570833333333,NA,NA,NA,9.48260869565217,NA,NA,NA,51.3333333333333,172.166666666667,NA,NA,3.95,NA,9.23460831137462,NA,0.505294320436508,37.9257170540307,0,0,35.7807284215546,0,5.74198091405123,0,25.8085691823899,0,39.2916666666667,2442,1213,1229,706,332,374,0.76,"Good","PM2.5MO_SubIndex","PM2.5",9.48260869565217,27.3570833333333,3.95,172.166666666667,4,"Wed","%b","less"
639,"Seattle 10th & Weller",2016-02-19,0.46928,18.454,NA,NA,NA,3.68461538461538,NA,NA,NA,46,111,NA,NA,5.375,NA,12.1458333333333,NA,0.380252864583333,48.3035661063424,0,0,12.4739583333333,0,4.32105527935606,0,10.8808962264151,0,48.375,1567,752,815,360,175,185,9.016666667,"Good","PM2.5MO_SubIndex","PM2.5",3.68461538461538,18.454,5.375,111,6,"Fri","%b","less"
642,"Seattle 10th & Weller",2016-02-22,0.617464705882353,29.9164285714286,NA,NA,NA,7.28421052631579,NA,NA,NA,45,184.277777777778,NA,NA,4.28888888888889,NA,3.5366418671735,NA,0.350175751879699,12.4092697093807,0,0,30.3508771929825,0,3.97926990772386,0,20.7959285004965,0,24,2769,1308,1461,714,341,373,2.965,"Good","NO2_SubIndex","NO2",7.28421052631579,29.9164285714286,4.28888888888889,184.277777777778,2,"Mon","%b","less"
643,"Seattle 10th & Weller",2016-02-23,0.546186956521739,23.9421052631579,NA,NA,NA,5.90416666666667,NA,NA,NA,47.375,67,NA,NA,3.23333333333333,NA,6.46612181598595,NA,0.30217619047619,26.9421742332748,0,0,24.2886415116834,0,3.43382034632035,0,17.8812893081761,0,30,3286,1626,1660,927,462,465,0,"Good","PM2.5MO_SubIndex","PM2.5",5.90416666666667,23.9421052631579,3.23333333333333,67,3,"Tue","%b","less"
644,"Seattle 10th & Weller",2016-02-24,0.899738095238095,37.042380952381,NA,NA,NA,13.0391304347826,NA,NA,NA,50.5416666666667,166.291666666667,NA,NA,2.4625,NA,3.01583223135081,NA,0.256043650793651,6.28298381531418,0,0,46.9173223652837,0,2.90958694083694,0,30.537829846869,0,32.4166666666667,2982,1445,1537,915,441,474,0,"Good","NO2_SubIndex","NO2",13.0391304347826,37.042380952381,2.4625,166.291666666667,4,"Wed","%b","less"
645,"Seattle 10th & Weller",2016-02-25,0.878595238095238,30.7771428571429,NA,NA,NA,14.152380952381,NA,NA,NA,49.7142857142857,143.380952380952,NA,NA,2.6,NA,3.38300496552549,NA,0.257109580498866,10.0684671593021,0,0,53.4852510388991,0,2.92169977839621,0,29.0350404312668,0,29.0952380952381,3322,1638,1684,997,487,510,0.5,"Good","NO2_SubIndex","NO2",14.152380952381,30.7771428571429,2.6,143.380952380952,5,"Thu","%b","less"
646,"Seattle 10th & Weller",2016-02-26,0.851531818181818,29.0868181818182,NA,NA,NA,14.9708333333333,NA,NA,NA,50.4166666666667,147.833333333333,NA,NA,3.32916666666667,NA,3.91913702239789,NA,0.29949568452381,16.3297375933246,0,0,55.7337863614688,0,3.40336005140693,0,25.1536949685535,0,26.7916666666667,2395,1186,1209,631,282,349,0,"Good","NO2_SubIndex","NO2",14.9708333333333,29.0868181818182,3.32916666666667,147.833333333333,6,"Fri","%b","less"
649,"Seattle 10th & Weller",2016-02-29,0.6851,30.44875,NA,NA,NA,6.8625,NA,NA,NA,50.375,193,NA,NA,4.3125,NA,3.34090909090909,NA,0.236349330357143,13.9204545454545,0,0,28.59375,0,2.68578784496753,0,28.7252358490566,0,28.75,2529,1211,1318,724,361,363,14.09,"Good","NO2_SubIndex","NO2",6.8625,30.44875,4.3125,193,2,"Mon","%b","less"
650,"Seattle 10th & Weller",2016-03-01,0.382816666666667,18.8458333333333,NA,NA,NA,5.82307692307692,NA,NA,NA,48.25,173.333333333333,NA,NA,10.4166666666667,NA,4.7481884057971,NA,0.297142399267399,19.7841183574879,0,0,24.2628205128205,0,3.37661817349317,0,16.411465892598,0,20.9230769230769,1859,887,972,469,222,247,12.693333333,"Good","PM2.5MO_SubIndex","PM2.5",5.82307692307692,18.8458333333333,10.4166666666667,173.333333333333,3,"Tue","%b","less"
651,"Seattle 10th & Weller",2016-03-02,0.617928571428571,29.585,NA,NA,NA,8.76666666666667,NA,NA,NA,50.9285714285714,152.142857142857,NA,NA,3.67857142857143,NA,8.81666666666667,NA,0.314134047619048,36.7361111111111,0,0,35.3111587982833,0,3.56970508658009,0,25.9877495214657,0,37.6666666666667,2532,1253,1279,726,370,356,9.895,"Good","PM2.5MO_SubIndex","PM2.5",8.76666666666667,29.585,3.67857142857143,152.142857142857,4,"Wed","%b","less"
652,"Seattle 10th & Weller",2016-03-03,0.58184347826087,29.9404545454545,NA,NA,NA,7.4125,NA,NA,NA,51.8333333333333,161.583333333333,NA,NA,6.2875,NA,9.28125,NA,0.32796341765873,38.671875,0,0,30.8854166666667,0,3.72685701884921,0,25.8919025157233,0,39.0416666666667,2495,1203,1292,669,319,350,3.975,"Good","PM2.5MO_SubIndex","PM2.5",7.4125,29.9404545454545,6.2875,161.583333333333,5,"Thu","%b","less"
