"","X","index","Site","Date","CO","NO2","NO2_caps","ozone","PM2.5_MO","PM2.5_FEM","RH","SO2","Temperature","Temperature_10_m","Wind_Direction_s","Wind_Direction_v","Wind_Speed_p","Wind_Speed_s","X03_SubIndex","CO_SubIndex","PM2.5_1hrMO_SubIndex","PM2.5_1hrFEM_SubIndex","SO2_SubIndex","NO2_SubIndex","NO2_CAPS_SubIndex","AQI_calculated","AQI_calculated_where","AQI_Cause","AQI_bucket_calculated","Fremont.Bridge.Total","Fremont.Bridge.East.Sidewalk","Fremont.Bridge.West.Sidewalk","Spokane.St..Bridge.Total","West","East","precip_accum_one_hour_set_1","mPM","mNO2","AQ_cat"
"4332",4832,4832,"Seattle Beacon Hill",2016-09-28,0.192573913043478,NA,NA,19.1304347826087,NA,6.74166666666667,74.25,0.658333333333333,NA,57.1666666666667,55.5416666666667,NA,NA,NA,17.7133655394525,2.18833992094862,0,28.0902777777778,0.94047619047619,0,0,28,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4313,1952,2361,1227,609,618,0,6.74166666666667,NA,"less"
"4333",4833,4833,"Seattle Beacon Hill",2016-09-29,0.23185,NA,NA,17.8260869565217,NA,8.39166666666667,64.9583333333333,0.78695652173913,NA,55.8333333333333,104.958333333333,NA,NA,NA,16.5056360708535,2.63465909090909,0,34.9652777777778,1.12422360248447,0,0,35,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3993,1776,2217,1122,536,586,0,8.39166666666667,NA,"less"
"4334",4834,4834,"Seattle Beacon Hill",2016-09-30,0.299473913043478,NA,NA,21.6666666666667,NA,11.9083333333333,74.2083333333333,1.18333333333333,NA,54.3333333333333,181.916666666667,NA,NA,NA,20.0617283950617,3.40311264822134,0,49.6180555555556,1.69047619047619,0,0,50,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3745,1725,2020,944,462,482,0,11.9083333333333,NA,"less"
"4335",4835,4835,"Seattle Beacon Hill",2016-10-01,0.2409875,NA,NA,21.7391304347826,NA,4.5875,84.5416666666667,0.643478260869565,NA,54.0833333333333,147.291666666667,NA,NA,NA,20.1288244766506,2.73849431818182,0,19.1145833333333,0.919254658385093,0,0,20,"03_SubIndex","O3","Good",1076,544,532,270,134,136,1.565,4.5875,NA,"less"
"4336",4836,4836,"Seattle Beacon Hill",2016-10-02,0.266266666666667,NA,NA,21.6666666666667,NA,4.26666666666667,80.625,0.795833333333333,NA,54.7916666666667,228.333333333333,NA,NA,NA,20.0617283950617,3.02575757575758,0,17.7777777777778,1.13690476190476,0,0,20,"03_SubIndex","O3","Good",1586,785,801,450,221,229,0.48,4.26666666666667,NA,"less"
"4337",4837,4837,"Seattle Beacon Hill",2016-10-03,0.200021739130435,NA,NA,20,NA,4.14583333333333,77.0416666666667,0.691304347826087,NA,54.625,194.583333333333,NA,NA,NA,18.5185185185185,2.2729743083004,0,17.2743055555556,0.987577639751553,0,0,19,"03_SubIndex","O3","Good",3715,1637,2078,1041,500,541,0,4.14583333333333,NA,"less"
"4338",4838,4838,"Seattle Beacon Hill",2016-10-04,0.223729166666667,NA,NA,19.047619047619,NA,3.95,86.2916666666667,0.7,NA,54.875,153.583333333333,NA,NA,NA,17.636684303351,2.54237689393939,0,16.4583333333333,1,0,0,18,"03_SubIndex","O3","Good",2981,1391,1590,772,394,378,3.067666666,3.95,NA,"less"
"4339",4839,4839,"Seattle Beacon Hill",2016-10-05,0.240052173913043,NA,NA,15,NA,4.225,78.4583333333333,0.982608695652174,NA,56.5833333333333,206.291666666667,NA,NA,NA,13.8888888888889,2.72786561264822,0,17.6041666666667,1.40372670807453,0,0,18,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3460,1538,1922,868,418,450,2.02,4.225,NA,"less"
"4340",4840,4840,"Seattle Beacon Hill",2016-10-06,0.204766666666667,NA,NA,18.75,NA,5.12173913043478,83.1666666666667,0.716666666666667,NA,55.75,177.916666666667,NA,NA,NA,17.3611111111111,2.32689393939394,0,21.3405797101449,1.02380952380952,0,0,21,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3280,1444,1836,842,393,449,0.09,5.12173913043478,NA,"less"
"4341",4841,4841,"Seattle Beacon Hill",2016-10-07,0.194904347826087,NA,NA,22.6086956521739,NA,4.22608695652174,81.7916666666667,0.595652173913043,NA,56.2916666666667,184.291666666667,NA,NA,NA,20.9339774557166,2.21482213438735,0,17.6086956521739,0.850931677018634,0,0,21,"03_SubIndex","O3","Good",2495,1105,1390,635,309,326,8.552861111,4.22608695652174,NA,"less"
"4342",4842,4842,"Seattle Beacon Hill",2016-10-08,0.180716666666667,NA,NA,15,NA,3.98695652173913,96.6666666666667,0.629166666666667,NA,57.6666666666667,161.458333333333,NA,NA,NA,13.8888888888889,2.05359848484848,0,16.6123188405797,0.898809523809524,0,0,17,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",700,372,328,169,97,72,4.914047621,3.98695652173913,NA,"less"
"4343",4843,4843,"Seattle Beacon Hill",2016-10-09,0.182033333333333,NA,NA,19.5833333333333,NA,3.87826086956522,92.8333333333333,0.604166666666667,NA,51.375,193.833333333333,NA,NA,NA,18.1327160493827,2.06856060606061,0,16.1594202898551,0.863095238095238,0,0,18,"03_SubIndex","O3","Good",1077,530,547,268,140,128,7.473452382,3.87826086956522,NA,"less"
"4344",4844,4844,"Seattle Beacon Hill",2016-10-10,0.229370833333333,NA,NA,19.375,NA,6.30416666666667,78.8333333333333,0.8125,NA,50.3333333333333,251.5,NA,NA,NA,17.9398148148148,2.60648674242424,0,26.2673611111111,1.16071428571429,0,0,26,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3598,1608,1990,891,442,449,1.401904762,6.30416666666667,NA,"less"
"4345",4845,4845,"Seattle Beacon Hill",2016-10-11,0.258030434782609,NA,NA,12.3076923076923,NA,5.65416666666667,68.9583333333333,0.847826086956522,NA,50.6666666666667,150.333333333333,NA,NA,NA,11.3960113960114,2.93216403162055,0,23.5590277777778,1.2111801242236,0,0,24,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3999,1796,2203,1156,560,596,0,5.65416666666667,NA,"less"
"4346",4846,4846,"Seattle Beacon Hill",2016-10-12,0.362891666666667,NA,NA,10,NA,9.875,68.125,1.53333333333333,NA,53.0833333333333,199.041666666667,NA,NA,NA,9.25925925925926,4.12376893939394,0,41.1458333333333,2.19047619047619,0,0,41,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3880,1702,2178,1031,477,554,0,9.875,NA,"less"
"4347",4847,4847,"Seattle Beacon Hill",2016-10-13,0.228726086956522,NA,NA,17,NA,4.975,98.75,0.847826086956522,NA,52.5833333333333,124.25,NA,NA,NA,15.7407407407407,2.59916007905138,0,20.7291666666667,1.2111801242236,0,0,21,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1477,675,802,387,187,200,16.139907647,4.975,NA,"less"
"4348",4848,4848,"Seattle Beacon Hill",2016-10-14,0.175641666666667,NA,NA,29.1666666666667,NA,2.95,90.75,0.7125,NA,53.0833333333333,167.75,NA,NA,NA,27.0061728395062,1.99592803030303,0,12.2916666666667,1.01785714285714,0,0,27,"03_SubIndex","O3","Good",942,457,485,226,107,119,34.757266234,2.95,NA,"less"
"4349",4849,4849,"Seattle Beacon Hill",2016-10-15,0.167439130434783,NA,NA,25.6521739130435,NA,2.4,92.0833333333333,0.626086956521739,NA,52.3333333333333,135.375,NA,NA,NA,23.7520128824477,1.90271739130435,0,10,0.894409937888199,0,0,24,"03_SubIndex","O3","Good",292,141,151,75,36,39,16.981078755,2.4,NA,"less"
"4350",4850,4850,"Seattle Beacon Hill",2016-10-16,0.189552173913043,NA,NA,24.1666666666667,NA,3.4625,93.4166666666667,0.6625,NA,52.4166666666667,169.541666666667,NA,NA,NA,22.3765432098765,2.15400197628459,0,14.4270833333333,0.946428571428571,0,0,22,"03_SubIndex","O3","Good",489,255,234,98,47,51,11.320238096,3.4625,NA,"less"
"4351",4851,4851,"Seattle Beacon Hill",2016-10-17,0.187279166666667,NA,NA,23.0434782608696,NA,3.60833333333333,89.2083333333333,0.665217391304348,NA,53.125,174.333333333333,NA,NA,NA,21.3365539452496,2.12817234848485,0,15.0347222222222,0.950310559006211,0,0,21,"03_SubIndex","O3","Good",2798,1240,1558,688,349,339,9.089166666,3.60833333333333,NA,"less"
"4352",4852,4852,"Seattle Beacon Hill",2016-10-18,0.207095652173913,NA,NA,18.75,NA,3.94347826086957,89.625,0.679166666666667,NA,52.3333333333333,170.208333333333,NA,NA,NA,17.3611111111111,2.35335968379447,0,16.4311594202899,0.970238095238095,0,0,17,"03_SubIndex","O3","Good",2989,1386,1603,784,378,406,2.946595237,3.94347826086957,NA,"less"
"4353",4853,4853,"Seattle Beacon Hill",2016-10-19,0.308204166666667,NA,NA,12.7272727272727,NA,7.83333333333333,88.5,1.27826086956522,NA,51.125,190.791666666667,NA,NA,NA,11.7845117845118,3.50232007575758,0,32.6388888888889,1.82608695652174,0,0,33,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3486,1581,1905,926,439,487,0,7.83333333333333,NA,"less"
"4354",4854,4854,"Seattle Beacon Hill",2016-10-20,0.233283333333333,NA,NA,20.5263157894737,NA,4.19166666666667,94.8333333333333,0.858333333333333,NA,53.9583333333333,186,NA,NA,NA,19.0058479532164,2.65094696969697,0,17.4652777777778,1.22619047619048,0,0,19,"03_SubIndex","O3","Good",2010,913,1097,562,273,289,24.100476191,4.19166666666667,NA,"less"
"4355",4855,4855,"Seattle Beacon Hill",2016-10-21,0.253882608695652,NA,NA,17.8947368421053,NA,5.425,87.9583333333333,0.91304347826087,NA,52.375,170.041666666667,NA,NA,NA,16.5692007797271,2.88502964426878,0,22.6041666666667,1.30434782608696,0,0,23,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2759,1243,1516,693,335,358,0,5.425,NA,"less"
"4356",4856,4856,"Seattle Beacon Hill",2016-10-22,0.2358,NA,NA,16.25,NA,5.95,78.5416666666667,0.9875,NA,52.125,219.166666666667,NA,NA,NA,15.0462962962963,2.67954545454545,0,24.7916666666667,1.41071428571429,0,0,25,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1510,759,751,537,266,271,0.703333333,5.95,NA,"less"
"4357",4857,4857,"Seattle Beacon Hill",2016-10-23,0.238613043478261,NA,NA,16.4705882352941,NA,6.80416666666667,85.0833333333333,0.843478260869565,NA,54.125,195.333333333333,NA,NA,NA,15.2505446623094,2.71151185770751,0,28.3506944444444,1.20496894409938,0,0,28,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1109,545,564,333,169,164,3.82,6.80416666666667,NA,"less"
"4358",4858,4858,"Seattle Beacon Hill",2016-10-24,0.2433875,NA,NA,20.7142857142857,NA,7.50434782608696,87.5,1.15,NA,53.4166666666667,193.541666666667,NA,NA,NA,19.1798941798942,2.76576704545455,0,31.268115942029,1.64285714285714,0,0,31,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2996,1343,1653,797,382,415,0.03,7.50434782608696,NA,"less"
"4359",4859,4859,"Seattle Beacon Hill",2016-10-25,0.202526086956522,NA,NA,22.1739130434783,NA,3.2875,67.2083333333333,0.691304347826087,NA,56.25,133.375,NA,NA,NA,20.5314009661836,2.30143280632411,0,13.6979166666667,0.987577639751553,0,0,21,"03_SubIndex","O3","Good",3380,1525,1855,911,439,472,1.9,3.2875,NA,"less"
"4360",4860,4860,"Seattle Beacon Hill",2016-10-26,0.257554166666667,NA,NA,18.5714285714286,NA,5.26666666666667,96.3333333333333,0.941666666666667,NA,53.5,174.416666666667,NA,NA,NA,17.1957671957672,2.92675189393939,0,21.9444444444444,1.3452380952381,0,0,22,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1935,842,1093,490,244,246,13.828125207,5.26666666666667,NA,"less"
"4361",4861,4861,"Seattle Beacon Hill",2016-10-27,0.23985652173913,NA,NA,17.2727272727273,NA,4.75,88.6666666666667,0.839130434782609,NA,53.625,152.125,NA,NA,NA,15.993265993266,2.72564229249012,0,19.7916666666667,1.19875776397516,0,0,20,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2817,1265,1552,697,337,360,8.392838384,4.75,NA,"less"
"4362",4862,4862,"Seattle Beacon Hill",2016-10-28,0.263008333333333,NA,NA,12.7777777777778,NA,5.775,78.875,1.01666666666667,NA,55.1666666666667,158.916666666667,NA,NA,NA,11.8312757201646,2.98873106060606,0,24.0625,1.45238095238095,0,0,24,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3202,1500,1702,789,384,405,1.25,5.775,NA,"less"
"4363",4863,4863,"Seattle Beacon Hill",2016-10-29,0.275673913043478,NA,NA,12.3529411764706,NA,6.3375,86.9166666666667,0.965217391304348,NA,52.5833333333333,138,NA,NA,NA,11.437908496732,3.1326581027668,0,26.40625,1.37888198757764,0,0,26,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",788,381,407,188,100,88,3.684666667,6.3375,NA,"less"
"4364",4864,4864,"Seattle Beacon Hill",2016-10-30,0.295086956521739,NA,NA,10,NA,6.8,94.7916666666667,0.954166666666667,NA,48.3333333333333,180.208333333333,NA,NA,NA,9.25925925925926,3.35326086956522,0,28.3333333333333,1.36309523809524,0,0,28,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",859,417,442,275,136,139,0.28,6.8,NA,"less"
"4365",4865,4865,"Seattle Beacon Hill",2016-10-31,0.221095833333333,NA,NA,22.6315789473684,NA,4.38333333333333,92.5833333333333,0.773913043478261,NA,51.6666666666667,144.375,NA,NA,NA,20.9551656920078,2.51245265151515,0,18.2638888888889,1.1055900621118,0,0,21,"03_SubIndex","O3","Good",2198,942,1256,567,279,288,10.407694444,4.38333333333333,NA,"less"
"4366",4866,4866,"Seattle Beacon Hill",2016-11-01,0.215513043478261,NA,NA,20.952380952381,NA,4.75416666666667,92.5833333333333,0.783333333333333,NA,51.7083333333333,181.833333333333,NA,NA,NA,19.4003527336861,2.44901185770751,0,19.8090277777778,1.11904761904762,0,0,20,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2500,1114,1386,663,318,345,8.843448413,4.75416666666667,NA,"less"
"4367",4867,4867,"Seattle Beacon Hill",2016-11-02,0.253833333333333,NA,NA,15.5,NA,5.89166666666667,93.875,0.88695652173913,NA,52.2916666666667,155.208333333333,NA,NA,NA,14.3518518518519,2.8844696969697,0,24.5486111111111,1.26708074534161,0,0,25,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2453,1063,1390,584,292,292,6.14647619,5.89166666666667,NA,"less"
"4368",4868,4868,"Seattle Beacon Hill",2016-11-03,0.298534782608696,NA,NA,19.3333333333333,NA,6.87916666666667,87.2083333333333,1.15,NA,54.5416666666667,171.333333333333,NA,NA,NA,17.9012345679012,3.39244071146245,0,28.6631944444444,1.64285714285714,0,0,29,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3635,1570,2065,1011,503,508,4.232796537,6.87916666666667,NA,"less"
"4369",4869,4869,"Seattle Beacon Hill",2016-11-04,0.512404166666667,NA,NA,10,NA,11.2,77.3333333333333,1.97391304347826,NA,55.4583333333333,175.875,NA,NA,NA,9.25925925925926,5.82277462121212,0,46.6666666666667,2.81987577639752,0,0,47,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3318,1541,1777,935,430,505,0,11.2,NA,"less"
"4370",4870,4870,"Seattle Beacon Hill",2016-11-05,0.2414,NA,NA,19.5454545454545,NA,8.79166666666667,94.5833333333333,1.025,NA,54.5416666666667,174.083333333333,NA,NA,NA,18.0976430976431,2.74318181818182,0,36.6319444444444,1.46428571428571,0,0,37,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",439,245,194,116,67,49,14.097158731,8.79166666666667,NA,"less"
"4371",4871,4871,"Seattle Beacon Hill",2016-11-06,0.196654166666667,NA,NA,25.4166666666667,NA,3.95,83.6666666666667,0.7125,NA,53.3333333333333,161.625,NA,NA,NA,23.533950617284,2.23470643939394,0,16.4583333333333,1.01785714285714,0,0,24,"03_SubIndex","O3","Good",1509,765,744,534,272,262,8.354802632,3.95,NA,"less"
"4372",4872,4872,"Seattle Beacon Hill",2016-11-07,0.311320833333333,NA,NA,11.6666666666667,NA,6.9,78.6666666666667,1.25416666666667,NA,56.2083333333333,159.25,NA,NA,NA,10.8024691358025,3.53773674242424,0,28.75,1.79166666666667,0,0,29,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3243,1400,1843,864,415,449,1.569047619,6.9,NA,"less"
"4373",4873,4873,"Seattle Beacon Hill",2016-11-08,0.318169565217391,NA,NA,12.5,NA,7.91666666666667,68.75,1.42173913043478,NA,60.9166666666667,187.166666666667,NA,NA,NA,11.5740740740741,3.61556324110672,0,32.9861111111111,2.03105590062112,0,0,33,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3947,1793,2154,1143,551,592,0,7.91666666666667,NA,"less"
"4374",4874,4874,"Seattle Beacon Hill",2016-11-09,0.2517375,NA,NA,13.5294117647059,NA,6.13333333333333,89.3333333333333,0.8875,NA,56.9583333333333,132.375,NA,NA,NA,12.5272331154684,2.86065340909091,0,25.5555555555556,1.26785714285714,0,0,26,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2782,1234,1548,801,397,404,5.013252525,6.13333333333333,NA,"less"
"4375",4875,4875,"Seattle Beacon Hill",2016-11-10,0.483717391304348,NA,NA,NA,NA,11.1416666666667,89.1666666666667,0.7,NA,55.0833333333333,187.041666666667,NA,NA,NA,0,5.49678853754941,0,46.4236111111111,1,0,0,46,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3480,1566,1914,958,451,507,0,11.1416666666667,NA,"less"
"4376",4877,4877,"Seattle Beacon Hill",2016-11-12,0.21385652173913,NA,NA,32,NA,7.9,84.4166666666667,NA,NA,54.875,177.375,NA,NA,NA,29.6296296296296,2.43018774703557,0,32.9166666666667,0,0,0,33,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",881,431,450,165,85,80,2.530666667,7.9,NA,"less"
"4377",4878,4878,"Seattle Beacon Hill",2016-11-13,0.217295833333333,NA,NA,18.75,NA,6.1125,90.0416666666667,NA,NA,50.5416666666667,145.25,NA,NA,NA,17.3611111111111,2.46927083333333,0,25.46875,0,0,0,25,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",606,301,305,108,54,54,2.889027778,6.1125,NA,"less"
"4378",4879,4879,"Seattle Beacon Hill",2016-11-14,0.223804347826087,NA,NA,21.304347826087,NA,4.50434782608696,91.7916666666667,0.759090909090909,NA,51.5833333333333,128.916666666667,NA,NA,NA,19.7262479871176,2.54323122529644,0,18.768115942029,1.08441558441558,0,0,20,"03_SubIndex","O3","Good",3084,1317,1767,834,407,427,7.206845238,4.50434782608696,NA,"less"
"4379",4880,4880,"Seattle Beacon Hill",2016-11-15,0.176470833333333,NA,NA,25,NA,3.96666666666667,92.375,0.720833333333333,NA,48.3333333333333,204.291666666667,NA,NA,NA,23.1481481481481,2.00535037878788,0,16.5277777777778,1.0297619047619,0,0,23,"03_SubIndex","O3","Good",2475,1084,1391,676,314,362,17.783623377,3.96666666666667,NA,"less"
"4380",4881,4881,"Seattle Beacon Hill",2016-11-16,0.219647826086957,NA,NA,18.0952380952381,NA,4.29166666666667,89.9166666666667,0.683333333333333,NA,45.375,173.375,NA,NA,NA,16.7548500881834,2.49599802371541,0,17.8819444444444,0.976190476190476,0,0,18,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2930,1255,1675,815,385,430,3.745,4.29166666666667,NA,"less"
"4381",4882,4882,"Seattle Beacon Hill",2016-11-17,0.284908333333333,NA,NA,13.6363636363636,NA,6.43333333333333,84.75,NA,NA,45.4583333333333,152.958333333333,NA,NA,NA,12.6262626262626,3.2375946969697,0,26.8055555555556,0,0,0,27,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3057,1325,1732,838,385,453,6.13,6.43333333333333,NA,"less"
"4382",4883,4883,"Seattle Beacon Hill",2016-11-18,0.217982608695652,NA,NA,22.3529411764706,NA,4.9,60.875,NA,NA,47.4166666666667,133.041666666667,NA,NA,NA,20.6971677559913,2.47707509881423,0,20.4166666666667,0,0,0,21,"03_SubIndex","O3","Good",2719,1186,1533,729,324,405,0,4.9,NA,"less"
"4383",4884,4884,"Seattle Beacon Hill",2016-11-19,0.188283333333333,NA,NA,25.8333333333333,NA,4.55,64.125,NA,NA,51.0416666666667,113.666666666667,NA,NA,NA,23.9197530864198,2.13958333333333,0,18.9583333333333,0,0,0,24,"03_SubIndex","O3","Good",839,403,436,234,109,125,0.943333333,4.55,NA,"less"
"4384",4885,4885,"Seattle Beacon Hill",2016-11-20,0.188404166666667,NA,NA,25,NA,4.02916666666667,81,NA,NA,50.625,151.666666666667,NA,NA,NA,23.1481481481481,2.14095643939394,0,16.7881944444444,0,0,0,23,"03_SubIndex","O3","Good",544,275,269,151,70,81,0.8,4.02916666666667,NA,"less"
"4385",4886,4886,"Seattle Beacon Hill",2016-11-21,0.207608333333333,NA,NA,17.8260869565217,NA,4.08636363636364,87.75,NA,NA,48.6666666666667,173.833333333333,NA,NA,NA,16.5056360708535,2.35918560606061,0,17.0265151515152,0,0,0,17,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2956,1303,1653,808,375,433,0.81,4.08636363636364,NA,"less"
"4386",4887,4887,"Seattle Beacon Hill",2016-11-22,0.226191304347826,NA,NA,16.5,NA,4.5875,80.2916666666667,NA,NA,46.9583333333333,163.583333333333,NA,NA,NA,15.2777777777778,2.5703557312253,0,19.1145833333333,0,0,0,19,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2136,934,1202,612,278,334,0.36,4.5875,NA,"less"
"4387",4888,4888,"Seattle Beacon Hill",2016-11-23,0.217583333333333,NA,NA,22.5,NA,3.08333333333333,90.7916666666667,NA,NA,44.8333333333333,170.625,NA,NA,NA,20.8333333333333,2.47253787878788,0,12.8472222222222,0,0,0,21,"03_SubIndex","O3","Good",1794,780,1014,517,245,272,9.668988096,3.08333333333333,NA,"less"
"4388",4889,4889,"Seattle Beacon Hill",2016-11-24,0.179786956521739,NA,NA,29.5652173913043,NA,2.69583333333333,91.0416666666667,NA,NA,46.3333333333333,158.5,NA,NA,NA,27.3752012882448,2.04303359683794,0,11.2326388888889,0,0,0,27,"03_SubIndex","O3","Good",179,69,110,54,27,27,8.367150795,2.69583333333333,NA,"less"
"4389",4890,4890,"Seattle Beacon Hill",2016-11-25,0.258720833333333,NA,NA,22.1052631578947,NA,5.725,83.4583333333333,NA,NA,46.5,161.375,NA,NA,NA,20.4678362573099,2.94000946969697,0,23.8541666666667,0,0,0,24,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",967,451,516,301,150,151,6.437984127,5.725,NA,"less"
"4390",4891,4891,"Seattle Beacon Hill",2016-11-26,0.226665217391304,NA,NA,22.3809523809524,NA,4.26666666666667,97.2083333333333,NA,NA,47,170.625,NA,NA,NA,20.7231040564374,2.57574110671937,0,17.7777777777778,0,0,0,21,"03_SubIndex","O3","Good",428,202,226,108,50,58,5.722158729,4.26666666666667,NA,"less"
"4391",4892,4892,"Seattle Beacon Hill",2016-11-27,0.179426086956522,NA,NA,27.9166666666667,NA,4.52916666666667,98.2083333333333,NA,NA,43.625,158.5,NA,NA,NA,25.8487654320988,2.03893280632411,0,18.8715277777778,0,0,0,26,"03_SubIndex","O3","Good",490,254,236,136,68,68,4.678666666,4.52916666666667,NA,"less"
"4392",4893,4893,"Seattle Beacon Hill",2016-11-28,0.270979166666667,NA,NA,18.8235294117647,NA,6.47916666666667,91.1428571428571,NA,NA,44.9047619047619,165.25,NA,NA,NA,17.4291938997821,3.07930871212121,0,26.9965277777778,0,0,0,27,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2781,1222,1559,795,373,422,3.330444444,6.47916666666667,NA,"less"
"4393",4894,4894,"Seattle Beacon Hill",2016-11-29,0.246421739130435,NA,NA,13.1818181818182,NA,6.7875,88.0833333333333,NA,NA,45.75,148.083333333333,NA,NA,NA,12.2053872053872,2.80024703557312,0,28.28125,0,0,0,28,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3026,1356,1670,872,406,466,0.28,6.7875,NA,"less"
"4394",4895,4895,"Seattle Beacon Hill",2016-11-30,0.1857375,NA,NA,25.2173913043478,NA,4.76666666666667,88.75,NA,NA,45.5,171.416666666667,NA,NA,NA,23.3494363929147,2.11065340909091,0,19.8611111111111,0,0,0,23,"03_SubIndex","O3","Good",2391,1076,1315,649,309,340,2.798214286,4.76666666666667,NA,"less"
"4395",4896,4896,"Seattle Beacon Hill",2016-12-01,0.239326086956522,NA,NA,16.5,NA,6.15833333333333,88.125,NA,NA,43.0833333333333,161.125,NA,NA,NA,15.2777777777778,2.71961462450593,0,25.6597222222222,0,0,0,26,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2806,1254,1552,801,370,431,0.06,6.15833333333333,NA,"less"
"4396",4897,4897,"Seattle Beacon Hill",2016-12-02,0.2194875,NA,NA,18.5714285714286,NA,5.12916666666667,93.9583333333333,NA,NA,45.375,172.458333333333,NA,NA,NA,17.1957671957672,2.49417613636364,0,21.3715277777778,0,0,0,21,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1732,776,956,423,191,232,3.027333333,5.12916666666667,NA,"less"
"4397",4898,4898,"Seattle Beacon Hill",2016-12-03,0.164486956521739,NA,NA,29.1666666666667,NA,5.94583333333333,89.5,NA,NA,45.4583333333333,194.958333333333,NA,NA,NA,27.0061728395062,1.86916996047431,0,24.7743055555556,0,0,0,27,"03_SubIndex","O3","Good",847,453,394,197,98,99,2.264404762,5.94583333333333,NA,"less"
